mode;car_cost;car_time;car_ok;pass_cost;pass_time;pass_ok;bus_cost;bus_g_time;bus_w_time;bus_time;bus_ok;train_cost;train_g_time;train_w_time;train_time;train_ok;walk_time;walk_ok;bike_time;bike_ok;id
1;16.17;23.06;1;16.17;23.06;1;26.33;30.15;26.7;12.04;1;0;0;0;0;0;104.29;1;48.55;1;995
1;6.85;22.87;1;6.85;22.87;1;27.66;30.49;10.07;15.1;1;0;0;0;0;0;77.61;1;37.08;1;996
2;1.17;10.89;1;1.17;10.89;1;4.95;10.78;7.29;7.14;1;0;0;0;0;0;14.88;1;7.08;1;997
1;10.53;17.32;1;10.53;17.32;1;26.43;34.07;16.27;22.88;1;0;0;0;0;0;67.34;1;32.05;1;998
1;7.26;19.46;1;7.26;19.46;1;14.92;15.29;14.73;14.27;1;0;0;0;0;0;46.35;1;22.33;1;999
1;4;6.32;1;4;6.32;1;0;0;0;0;0;0;0;0;0;0;46.48;1;22.51;1;1000
1;15.51;9.26;1;15.51;9.26;1;31.62;76.91;30.9;7.74;1;0;0;0;0;0;98.61;1;48.75;1;1001
1;71.87;72.92;1;71.87;72.92;1;17.58;35.75;165.83;101.18;1;17.66;301.82;269.25;146.61;1;587.46;1;267.2;1;1002
2;11.58;22.34;1;11.58;22.34;1;0;0;0;0;0;0;0;0;0;0;222.03;1;104.73;1;1003
3;16.8;46.12;1;16.8;46.12;1;20.2;14.35;5.51;33.62;1;0;0;0;0;0;112.89;1;51.85;1;1004
1;21.18;13.83;1;21.18;13.83;1;46.72;81.45;17.84;12.2;1;0;0;0;0;0;133.81;1;61.08;1;1005
1;26.22;33.95;1;26.22;33.95;1;0;0;0;0;0;0;0;0;0;0;339.82;1;153.73;1;1006
3;22.83;30.92;1;22.83;30.92;1;20.09;18.41;27.16;29.56;1;0;0;0;0;0;151.27;1;69.4;1;1007
3;2.73;12.52;1;2.73;12.52;1;5.35;7.53;1.4;8.53;1;0;0;0;0;0;17.97;1;9.25;1;1008
6;20.89;12.16;1;20.89;12.16;1;28.42;48.75;57.3;27.07;1;0;0;0;0;0;131.61;1;62.04;1;1009
3;54.01;37.33;1;54.01;37.33;1;25.24;49.32;58.31;50.81;1;24.89;34.66;90.28;62.56;1;426.51;1;198.42;1;1010
1;44.72;26.45;1;44.72;26.45;1;38.44;88.92;71.25;38.86;1;0;0;0;0;0;298.72;1;131.65;1;1011
1;66.74;40.17;1;66.74;40.17;1;68.1;53.88;102.15;76.96;1;66.96;96.49;64.27;46.6;1;0;0;209.8;1;1012
2;115.13;122.61;1;115.13;122.61;1;131.36;378.29;278.13;194.72;1;0;0;0;0;0;0;0;689.09;1;1013
1;18.08;11.85;1;18.08;11.85;1;19.36;71.29;45.9;11.57;1;0;0;0;0;0;114.28;1;53.92;1;1014
6;16.86;25.18;1;16.86;25.18;1;27.19;12.33;22.49;48.91;1;0;0;0;0;0;115.57;1;52.34;1;1015
1;8.63;15.6;1;8.63;15.6;1;0;0;0;0;0;0;0;0;0;0;55.22;1;26.66;1;1016
1;9.13;19.91;1;9.13;19.91;1;19.79;24.31;23.19;25.11;1;0;0;0;0;0;58.84;1;26.92;1;1017
1;26.36;35.95;1;26.36;35.95;1;50.66;97.04;20.83;13.16;1;0;0;0;0;0;339.36;1;162.23;1;1018
1;68.24;35.8;1;68.24;35.8;1;52.27;172.92;183.78;41.04;1;0;0;0;0;0;0;0;204.23;1;1019
6;15.79;22.62;1;15.79;22.62;1;16.62;22.48;7.8;22.68;1;0;0;0;0;0;98.51;1;45.88;1;1020
1;31.3;19.46;1;31.3;19.46;1;21.51;32.87;120.99;38.89;1;0;0;0;0;0;211.6;1;94.46;1;1021
1;1.26;9.91;1;1.26;9.91;1;0;0;0;0;0;0;0;0;0;0;11.68;1;6.14;1;1022
3;55.66;85.73;1;55.66;85.73;1;18.89;18.71;21.91;58.6;1;0;0;0;0;0;354.71;1;165.54;1;1023
1;8.91;14.6;1;8.91;14.6;1;39.28;71.81;50.93;27.37;1;0;0;0;0;0;173.75;1;83.73;1;1024
3;43.63;40.16;1;43.63;40.16;1;19.48;16.24;37.99;25.17;1;0;0;0;0;0;292.98;1;133.54;1;1025
2;126.43;134.21;1;126.43;134.21;1;158.48;33.62;232.77;264;1;152.24;45.83;75.04;185.97;1;0;0;830.18;1;1026
1;19.63;62.05;1;19.63;62.05;1;92.97;15.75;116.13;193.16;1;92.8;19.04;51.11;101.45;1;547.81;1;255.62;1;1027
6;4.7;12.23;1;4.7;12.23;1;23.21;29.83;9.37;3.89;1;0;0;0;0;0;28.42;1;13.9;1;1028
2;1.82;11.69;1;1.82;11.69;1;0;0;0;0;0;0;0;0;0;0;16.01;1;7.3;1;1029
1;2.01;17.25;1;2.01;17.25;1;19.68;30.78;25.92;20.48;1;0;0;0;0;0;67.29;1;32.58;1;1030
1;34.2;41.88;1;34.2;41.88;1;24.06;69.7;77.87;49.76;1;0;0;0;0;0;236.38;1;107.35;1;1031
1;84.52;56.08;1;84.52;56.08;1;34.79;98.17;14.59;105.51;1;34.75;97.13;94.36;54.74;1;0;0;317.1;1;1032
3;29.1;29.11;1;29.1;29.11;1;20.46;16.47;31.36;36.37;1;0;0;0;0;0;183.51;1;90.41;1;1033
6;27.38;44.01;1;27.38;44.01;1;0;0;0;0;0;0;0;0;0;0;186.01;1;87.31;1;1034
1;21.72;25.62;1;21.72;25.62;1;17.49;19.47;32.96;30.49;1;0;0;0;0;0;138.53;1;66.59;1;1035
6;3.26;12.01;1;3.26;12.01;1;0;0;0;0;0;0;0;0;0;0;20.18;1;9.05;1;1036
2;81.24;82.63;1;81.24;82.63;1;97.94;161.02;56.94;122.93;1;0;0;0;0;0;0;0;0;0;1037
1;28.36;51.33;1;28.36;51.33;1;54.9;13.9;92.96;85.67;1;54.44;37.47;34.42;28.02;1;365.94;1;171.67;1;1038
1;28;57.51;1;28;57.51;1;22.46;31.5;40.71;80.97;1;0;0;0;0;0;441.94;1;202.45;1;1039
1;15.06;11.35;1;15.06;11.35;1;27.36;63.57;19.97;12.45;1;0;0;0;0;0;99.45;1;47.28;1;1040
1;7.02;16.6;1;7.02;16.6;1;0;0;0;0;0;0;0;0;0;0;41.72;1;19.14;1;1041
1;2.48;7.56;1;2.48;7.56;1;0;0;0;0;0;0;0;0;0;0;12.28;1;6.09;1;1042
3;14.65;10.67;1;14.65;10.67;1;14.76;34.52;17.14;31.45;1;0;0;0;0;0;95.69;1;44.57;1;1043
1;4.73;16.42;1;4.73;16.42;1;20.03;9.35;5.22;3.38;1;0;0;0;0;0;27.27;1;12.55;1;1044
1;39.29;69.8;1;39.29;69.8;1;20.88;30.22;36.77;129.77;1;19.72;26.87;48.88;64.99;1;330.6;1;164.77;1;1045
2;27.13;52.7;1;27.13;52.7;1;64.05;129.18;76.52;146.67;1;0;0;0;0;0;530.95;1;243.14;1;1046
1;40.07;25.94;1;40.07;25.94;1;23.81;60.08;31.18;49.23;1;0;0;0;0;0;306.32;1;144.13;1;1047
1;5.63;15.92;1;5.63;15.92;1;24.61;21.97;18.77;21.31;1;0;0;0;0;0;64.97;1;30.38;1;1048
1;38.61;57.66;1;38.61;57.66;1;19.44;26.43;25.27;74.07;1;0;0;0;0;0;306.99;1;134.62;1;1049
1;8.37;15.67;1;8.37;15.67;1;14.73;142.24;20.45;9.3;1;0;0;0;0;0;56.99;1;24.78;1;1050
1;44.25;27;1;44.25;27;1;25.98;70.05;73.84;39.79;1;0;0;0;0;0;339.61;1;160.87;1;1051
1;10.61;17.68;1;10.61;17.68;1;20.17;21.78;32.21;63.73;1;0;0;0;0;0;132.8;1;61.57;1;1052
1;34.07;52.52;1;34.07;52.52;1;92.02;27.53;151.37;79.51;1;0;0;0;0;0;0;0;213.13;1;1053
1;6.82;7.89;1;6.82;7.89;1;19.69;20.26;12.46;24.37;1;0;0;0;0;0;43.53;1;20.87;1;1054
2;6.95;23.57;1;6.95;23.57;1;0;0;0;0;0;0;0;0;0;0;88.57;1;42.04;1;1055
1;8.58;23.83;1;8.58;23.83;1;20.24;15.84;27.49;61.81;1;21.05;11.44;15.57;14.75;1;100.08;1;50.93;1;1056
1;4.1;12.17;1;4.1;12.17;1;0;0;0;0;0;0;0;0;0;0;27.32;1;12.58;1;1057
1;77.48;73.43;1;77.48;73.43;1;51.53;39.56;9.15;66.24;1;0;0;0;0;0;595.21;1;272.79;1;1058
1;3.9;13.32;1;3.9;13.32;1;0;0;0;0;0;0;0;0;0;0;21.91;1;10.98;1;1059
1;29.78;20.54;1;29.78;20.54;1;37.64;103.57;68.33;17.7;1;0;0;0;0;0;201.57;1;95.59;1;1060
6;36.72;37.61;1;36.72;37.61;1;0;0;0;0;0;0;0;0;0;0;252.11;1;121.1;1;1061
1;78.16;105.19;1;78.16;105.19;1;19.81;23.81;21.93;73.66;1;0;0;0;0;0;495.72;1;241.45;1;1062
1;206.66;95.72;1;206.66;95.72;1;0;0;0;0;0;84.42;31.67;77.16;155.81;1;0;0;641.86;1;1063
6;11.2;14.81;1;11.2;14.81;1;20.3;84.04;22;10.45;1;0;0;0;0;0;137.44;1;64.03;1;1064
6;7.79;6.34;1;7.79;6.34;1;15.57;8.77;22.24;14.59;1;0;0;0;0;0;47.66;1;21.97;1;1065
1;49.65;54.31;1;49.65;54.31;1;67.7;60.99;121.98;82.23;1;0;0;0;0;0;0;0;297.92;1;1066
6;5.33;9.24;1;5.33;9.24;1;8.28;13.88;12.8;22.07;1;8.15;16.66;13.76;21.75;1;49.97;1;23.96;1;1067
1;6.6;36.07;1;6.6;36.07;1;0;0;0;0;0;0;0;0;0;0;237.48;1;107.75;1;1068
1;15.58;32.61;1;15.58;32.61;1;46.46;67.45;90.27;62.85;1;0;0;0;0;0;294.01;1;127.99;1;1069
3;8.37;23.45;1;8.37;23.45;1;19.7;21.38;10.48;16.71;1;0;0;0;0;0;98.24;1;45.46;1;1070
1;87.51;54.22;1;87.51;54.22;1;67.12;135.35;122.4;83.91;1;0;0;0;0;0;582.72;1;262.42;1;1071
1;9.77;16.43;1;9.77;16.43;1;0;0;0;0;0;0;0;0;0;0;60.76;1;27.79;1;1072
1;51.77;36.57;1;51.77;36.57;1;45.6;20.69;15.8;63.26;1;0;0;0;0;0;344.66;1;158.23;1;1073
6;24.87;32.14;1;24.87;32.14;1;21.58;27.73;23.51;47.38;1;0;0;0;0;0;162.55;1;73.87;1;1074
1;28.42;15.76;1;28.42;15.76;1;27.74;149.91;21.49;13.78;1;0;0;0;0;0;180.13;1;87.03;1;1075
2;4.53;10.43;1;4.53;10.43;1;19.12;20.07;13.43;14.09;1;0;0;0;0;0;70.78;1;33.82;1;1076
1;150.29;118.63;1;150.29;118.63;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1077
1;5.31;8.71;1;5.31;8.71;1;16.66;78.58;22.93;4.81;1;0;0;0;0;0;62.9;1;29.03;1;1078
2;8.91;35.7;1;8.91;35.7;1;41.86;40.52;32.69;78.86;1;0;0;0;0;0;232.81;1;110.72;1;1079
1;33.81;19.7;1;33.81;19.7;1;42.52;43.15;53.53;36.68;1;0;0;0;0;0;226.94;1;101.62;1;1080
6;1.73;2.79;1;1.73;2.79;1;0;0;0;0;0;0;0;0;0;0;10.88;1;5.23;1;1081
6;6.14;20.74;1;6.14;20.74;1;22.69;18.96;15.22;26.01;1;0;0;0;0;0;77.19;1;35.93;1;1082
1;52.67;35.05;1;52.67;35.05;1;0;0;0;0;0;0;0;0;0;0;357.06;1;162.84;1;1083
1;14.37;11.38;1;14.37;11.38;1;0;0;0;0;0;0;0;0;0;0;94.14;1;44.65;1;1084
1;65.75;74.58;1;65.75;74.58;1;41.75;29.56;103.01;197.5;1;41.12;27.05;43.82;79.71;1;0;0;332.59;1;1085
1;42.77;68.73;1;42.77;68.73;1;21.1;31.28;31.63;70.92;1;20.53;34.74;32.47;62.44;1;337.05;1;162.55;1;1086
6;4.65;14.13;1;4.65;14.13;1;0;0;0;0;0;0;0;0;0;0;26.99;1;12.86;1;1087
1;110.25;56.2;1;110.25;56.2;1;86.8;59.28;77.23;178.75;1;89.01;41.09;91.56;113.3;1;0;0;353.31;1;1088
6;3.26;11.05;1;3.26;11.05;1;19.37;13.3;12.77;2.71;1;0;0;0;0;0;16.07;1;8.16;1;1089
1;9.54;14.63;1;9.54;14.63;1;15.61;44.4;21;9.48;1;0;0;0;0;0;57.38;1;27.73;1;1090
1;39.82;26.51;1;39.82;26.51;1;13.95;30.29;45.41;55.42;1;0;0;0;0;0;302.29;1;143.61;1;1091
2;13.93;82.17;1;13.93;82.17;1;48.7;57.27;32.63;86.82;1;0;0;0;0;0;0;0;316.73;1;1092
1;1.37;1.02;1;1.37;1.02;1;0;0;0;0;0;0;0;0;0;0;8.91;1;4.34;1;1093
1;28.62;30.23;1;28.62;30.23;1;17.75;55.87;14.62;57.62;1;0;0;0;0;0;185.05;1;87.91;1;1094
1;0.91;0.79;1;0.91;0.79;1;0;0;0;0;0;0;0;0;0;0;4.28;1;2.19;1;1095
1;219.77;116.82;1;219.77;116.82;1;87.95;84.46;232.23;315.45;1;88.94;163.24;243.09;93.02;1;0;0;700.25;1;1096
4;7.46;9.96;1;7.46;9.96;1;9.31;35.47;24.88;24.77;1;9.12;33.9;12.42;24;1;94.79;1;44.21;1;1097
1;12.65;19.64;1;12.65;19.64;1;20;22.04;23.92;23.51;1;0;0;0;0;0;83.88;1;37.84;1;1098
6;2.07;12.74;1;2.07;12.74;1;22.24;15.72;7.63;4;1;0;0;0;0;0;26.77;1;12.73;1;1099
6;0;0;0;0;0;0;27.76;69.66;22.93;8.75;1;0;0;0;0;0;108.18;1;51.39;1;1100
2;1.15;1.6;1;1.15;1.6;1;0;0;0;0;0;0;0;0;0;0;7.91;1;3.86;1;1101
1;29.81;24.12;1;29.81;24.12;1;15.98;63;26.43;75.72;1;0;0;0;0;0;189.4;1;86.87;1;1102
1;14.99;11.34;1;14.99;11.34;1;19.26;49.05;30.62;11.49;1;0;0;0;0;0;101.25;1;47.01;1;1103
1;4.68;19.5;1;4.68;19.5;1;0;0;0;0;0;0;0;0;0;0;89.13;1;40.58;1;1104
1;15.77;11.95;1;15.77;11.95;1;0;0;0;0;0;0;0;0;0;0;106.74;1;49.18;1;1105
6;5.19;20.86;1;5.19;20.86;1;24.11;13.42;16.98;14.94;1;0;0;0;0;0;85.13;1;39.76;1;1106
1;13.39;19.82;1;13.39;19.82;1;16.34;105.9;30.85;26.35;1;0;0;0;0;0;91.57;1;41.27;1;1107
1;9.64;10.73;1;9.64;10.73;1;0;0;0;0;0;0;0;0;0;0;58.63;1;27.8;1;1108
1;119.02;92.58;1;119.02;92.58;1;48.34;24.18;158.21;441.68;1;48.7;40.35;64.24;112.86;1;0;0;515.15;1;1109
1;18.46;11.55;1;18.46;11.55;1;0;0;0;0;0;0;0;0;0;0;127.51;1;57.16;1;1110
1;4.8;18.63;1;4.8;18.63;1;0;0;0;0;0;0;0;0;0;0;57.97;1;27.41;1;1111
1;12;8.83;1;12;8.83;1;13.97;34.17;37.07;11.03;1;0;0;0;0;0;76.32;1;35.82;1;1112
6;2.44;2.29;1;2.44;2.29;1;0;0;0;0;0;0;0;0;0;0;23.64;1;10.89;1;1113
3;58.25;61.53;1;58.25;61.53;1;41.92;58.19;9.03;42.46;1;0;0;0;0;0;0;0;207.13;1;1114
1;13.4;11.98;1;13.4;11.98;1;0;0;0;0;0;0;0;0;0;0;81.29;1;39.31;1;1115
1;5.33;1.38;1;5.33;1.38;1;7.2;22.52;10.04;3.46;1;6.91;22.91;9.65;3.65;1;33.32;1;16.73;1;1116
3;24.77;15.97;1;24.77;15.97;1;20.81;96.73;17.27;15.67;1;0;0;0;0;0;163.69;1;75.71;1;1117
1;5.77;3.96;1;5.77;3.96;1;0;0;0;0;0;0;0;0;0;0;35.56;1;16.63;1;1118
2;3.88;5.81;1;3.88;5.81;1;0;0;0;0;0;0;0;0;0;0;43.76;1;19.74;1;1119
3;1.71;7.48;1;1.71;7.48;1;9.76;2;1.97;4.68;1;0;0;0;0;0;11.84;1;5.79;1;1120
1;1.75;9.6;1;1.75;9.6;1;0;0;0;0;0;0;0;0;0;0;10.66;1;5.2;1;1121
1;10.66;22.98;1;10.66;22.98;1;27.72;24.2;30.74;3.79;1;0;0;0;0;0;134.13;1;64.6;1;1122
1;29.29;45.12;1;29.29;45.12;1;41.35;23.83;20.61;80.72;1;0;0;0;0;0;379.19;1;175.67;1;1123
2;7.85;12.2;1;7.85;12.2;1;30.97;77.94;30.17;17.84;1;0;0;0;0;0;104.59;1;47.66;1;1124
6;6.01;5.13;1;6.01;5.13;1;0;0;0;0;0;0;0;0;0;0;39.28;1;18.65;1;1125
2;100.45;124.73;1;100.45;124.73;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1126
1;28.37;36.49;1;28.37;36.49;1;26.55;79.38;45.19;42.06;1;0;0;0;0;0;0;0;207.24;1;1127
1;8.7;18.98;1;8.7;18.98;1;10.15;18.4;7.49;16.18;1;0;0;0;0;0;53.65;1;24.47;1;1128
3;40.72;43.1;1;40.72;43.1;1;34.21;113.97;20.64;39.16;1;0;0;0;0;0;286.79;1;137.89;1;1129
3;12.31;21.48;1;12.31;21.48;1;19.61;6.56;6.62;16.92;1;0;0;0;0;0;83.95;1;38.83;1;1130
2;5.97;15.14;1;5.97;15.14;1;0;0;0;0;0;0;0;0;0;0;139;1;64.46;1;1131
6;11.54;21.7;1;11.54;21.7;1;24.74;12.63;37.06;23.73;1;0;0;0;0;0;75.51;1;35.4;1;1132
4;15.36;30.33;1;15.36;30.33;1;28.61;9.72;55.35;79.91;1;29.11;11.55;36.43;64.68;1;196.94;1;95.01;1;1133
6;6.78;5.37;1;6.78;5.37;1;0;0;0;0;0;0;0;0;0;0;43.72;1;20.01;1;1134
1;2.73;18.19;1;2.73;18.19;1;21.79;7.3;9.39;13.82;1;0;0;0;0;0;48.07;1;22.15;1;1135
1;7.18;20.06;1;7.18;20.06;1;23.36;21.5;7.35;9.3;1;0;0;0;0;0;83.65;1;40.6;1;1136
6;3.98;11.97;1;3.98;11.97;1;18.13;21.35;9.13;4.41;1;0;0;0;0;0;22.77;1;11.18;1;1137
6;14.6;21.61;1;14.6;21.61;1;18.94;34.87;11.5;26.21;1;0;0;0;0;0;87.84;1;41.84;1;1138
2;12.18;8.22;1;12.18;8.22;1;0;0;0;0;0;0;0;0;0;0;76.35;1;34.76;1;1139
1;15.17;39.89;1;15.17;39.89;1;19.85;14.71;16.82;45.22;1;0;0;0;0;0;204.75;1;96.57;1;1140
2;2.59;22.34;1;2.59;22.34;1;19.59;18.07;16.22;27.21;1;0;0;0;0;0;77.81;1;36.15;1;1141
1;7.7;6.08;1;7.7;6.08;1;0;0;0;0;0;0;0;0;0;0;49.32;1;23.89;1;1142
6;64.23;36.72;1;64.23;36.72;1;44.09;34.58;166.24;54.55;1;0;0;0;0;0;412.3;1;190.32;1;1143
1;44.88;28.19;1;44.88;28.19;1;16.94;40.58;83.36;57.56;1;17.4;36.26;113.93;46.87;1;308.36;1;141.13;1;1144
6;37.87;35.75;1;37.87;35.75;1;20.36;23.34;10.02;54.91;1;0;0;0;0;0;238.78;1;115.13;1;1145
6;22.4;16.27;1;22.4;16.27;1;0;0;0;0;0;0;0;0;0;0;153.89;1;72.01;1;1146
6;12.74;21.9;1;12.74;21.9;1;0;0;0;0;0;0;0;0;0;0;78.1;1;39.92;1;1147
1;12.07;23.91;1;12.07;23.91;1;43.88;43.44;33.59;16.16;1;0;0;0;0;0;226.82;1;103.36;1;1148
1;46.83;54.61;1;46.83;54.61;1;19.61;32.19;46.21;86.57;1;0;0;0;0;0;363.93;1;170.92;1;1149
1;6.43;16.62;1;6.43;16.62;1;19.76;16.43;11.6;14.38;1;0;0;0;0;0;40.33;1;18.13;1;1150
1;14.07;32.67;1;14.07;32.67;1;33.72;122.77;81.37;43.6;1;0;0;0;0;0;176.17;1;83.55;1;1151
1;21.63;14.86;1;21.63;14.86;1;29.11;46.25;57.57;22.42;1;0;0;0;0;0;142.26;1;66.77;1;1152
1;4.61;5.86;1;4.61;5.86;1;17.81;22.71;5.78;5.28;1;0;0;0;0;0;28.79;1;13.61;1;1153
1;2.88;9.61;1;2.88;9.61;1;29.85;29.91;27.04;15.21;1;0;0;0;0;0;51.91;1;24.04;1;1154
2;20.38;23.55;1;20.38;23.55;1;44.37;24.72;23.54;35.73;1;0;0;0;0;0;267.75;1;126.25;1;1155
1;14.11;24.55;1;14.11;24.55;1;44.64;25.72;45.68;49.34;1;0;0;0;0;0;250.56;1;122.14;1;1156
1;6.46;15.4;1;6.46;15.4;1;19.41;12.72;16.41;12.99;1;0;0;0;0;0;37.78;1;18.14;1;1157
1;7.05;6.22;1;7.05;6.22;1;21;38.22;4.66;3.81;1;0;0;0;0;0;46.65;1;22.24;1;1158
6;5.95;5.33;1;5.95;5.33;1;16.12;6.09;13.69;14.94;1;16.57;6.1;13.74;15.46;1;31.81;1;15.66;1;1159
1;19.35;34.3;1;19.35;34.3;1;17.91;39.28;28.03;96.76;1;0;0;0;0;0;255.42;1;111.68;1;1160
1;4.46;12.33;1;4.46;12.33;1;0;0;0;0;0;0;0;0;0;0;23.65;1;11.71;1;1161
1;17.48;21.18;1;17.48;21.18;1;20.14;30.05;44.41;28.96;1;0;0;0;0;0;109.13;1;52.96;1;1162
1;54.03;52.59;1;54.03;52.59;1;20.1;10.97;52.84;52.95;1;0;0;0;0;0;0;0;211.79;1;1163
2;6.7;8.72;1;6.7;8.72;1;15.04;63.87;20.56;24.84;1;0;0;0;0;0;86.54;1;38.24;1;1164
1;37.2;44.98;1;37.2;44.98;1;20;7.94;9.21;60.67;1;0;0;0;0;0;238.19;1;111.87;1;1165
6;8.54;21.11;1;8.54;21.11;1;20.08;19.37;12.43;21.43;1;0;0;0;0;0;50.91;1;23.98;1;1166
1;9.59;22.15;1;9.59;22.15;1;25.44;11.63;5.82;11.49;1;0;0;0;0;0;56.38;1;27.5;1;1167
3;7.46;25.44;1;7.46;25.44;1;19.51;25.04;5.88;6.52;1;0;0;0;0;0;44.59;1;21.2;1;1168
1;51.6;53.65;1;51.6;53.65;1;26.32;34.72;243.13;87.77;1;0;0;0;0;0;404.01;1;183.01;1;1169
1;4.67;5.5;1;4.67;5.5;1;25.41;12.06;32.03;24.42;1;0;0;0;0;0;49.59;1;23.75;1;1170
6;4.92;18.82;1;4.92;18.82;1;24.64;20.79;28.51;12.09;1;0;0;0;0;0;61.18;1;28.48;1;1171
1;22.61;31;1;22.61;31;1;55.94;40.25;109.42;87.3;1;53.1;32.11;139.01;37.72;1;294.57;1;133.73;1;1172
6;26.08;26.59;1;26.08;26.59;1;21.99;26.48;28.46;60.92;1;0;0;0;0;0;173.45;1;78.17;1;1173
3;41.13;49.97;1;41.13;49.97;1;19.13;21.89;14.17;69.48;1;0;0;0;0;0;259.75;1;122.37;1;1174
2;5.05;6.51;1;5.05;6.51;1;0;0;0;0;0;0;0;0;0;0;64.28;1;28.75;1;1175
1;24.47;25.96;1;24.47;25.96;1;0;0;0;0;0;0;0;0;0;0;155.11;1;75.37;1;1176
3;55.32;67.34;1;55.32;67.34;1;20.93;35.55;45.97;89.79;1;19.52;45.96;31.1;75.72;1;434.32;1;202.41;1;1177
1;12.04;8.25;1;12.04;8.25;1;27.2;60.74;17.88;7.05;1;0;0;0;0;0;74.55;1;34.05;1;1178
1;36.08;20.81;1;36.08;20.81;1;43.97;68.99;17.77;16.88;1;0;0;0;0;0;232.47;1;106.7;1;1179
6;6.13;9.07;1;6.13;9.07;1;0;0;0;0;0;0;0;0;0;0;70.62;1;32.7;1;1180
1;38.79;61.33;1;38.79;61.33;1;30.15;61.89;70.55;114.07;1;0;0;0;0;0;515.41;1;235.52;1;1181
1;2.77;2.57;1;2.77;2.57;1;0;0;0;0;0;0;0;0;0;0;15.93;1;7.29;1;1182
2;5.73;28.58;1;5.73;28.58;1;29.61;17.32;16.48;44.2;1;0;0;0;0;0;117.36;1;52.52;1;1183
1;20.9;23.65;1;20.9;23.65;1;56.55;99.79;180.89;22.99;1;0;0;0;0;0;254.89;1;122.49;1;1184
2;132.72;145.34;1;132.72;145.34;1;69.09;19.88;260.56;430.64;1;70.76;416.65;76.79;131.76;1;0;0;839.13;1;1185
1;6.27;4.65;1;6.27;4.65;1;0;0;0;0;0;0;0;0;0;0;36.23;1;17.29;1;1186
1;11.33;8.44;1;11.33;8.44;1;0;0;0;0;0;0;0;0;0;0;72.81;1;33.99;1;1187
1;61.82;39.85;1;61.82;39.85;1;49.87;90.11;69.63;54.05;1;0;0;0;0;0;397.67;1;181.58;1;1188
1;20.62;47.12;1;20.62;47.12;1;16.81;128.64;240.99;111.99;1;0;0;0;0;0;534.14;1;247.73;1;1189
3;14.22;36.82;1;14.22;36.82;1;19.7;23.56;9.34;28.42;1;0;0;0;0;0;94.36;1;46.37;1;1190
1;5.97;13.92;1;5.97;13.92;1;0;0;0;0;0;0;0;0;0;0;36.9;1;17.57;1;1191
1;8.65;6.57;1;8.65;6.57;1;0;0;0;0;0;0;0;0;0;0;54.04;1;24.83;1;1192
1;83.01;64.83;1;83.01;64.83;1;31.52;28.3;91.8;109.5;1;31.95;42.26;72.48;67.22;1;653.93;1;311.74;1;1193
1;6.31;16.42;1;6.31;16.42;1;0;0;0;0;0;0;0;0;0;0;42.01;1;18.68;1;1194
1;58.28;32.27;1;58.28;32.27;1;45.89;50.73;239.93;38.04;1;0;0;0;0;0;366.67;1;175.97;1;1195
6;1.98;9.88;1;1.98;9.88;1;0;0;0;0;0;0;0;0;0;0;11.92;1;5.68;1;1196
1;6.94;24.47;1;6.94;24.47;1;0;0;0;0;0;0;0;0;0;0;202.3;1;97.6;1;1197
1;1.8;5.88;1;1.8;5.88;1;19.71;50;15.68;15.59;1;0;0;0;0;0;40.06;1;19.39;1;1198
2;6.43;13.3;1;6.43;13.3;1;36.29;131.61;22.79;3.44;1;0;0;0;0;0;113.53;1;51.58;1;1199
2;193.36;270.94;1;193.36;270.94;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200
1;13.81;12.63;1;13.81;12.63;1;20.02;18.18;12.8;28.8;1;20.04;19.09;13.26;29;1;82.95;1;39.95;1;1201
1;3.12;6.96;1;3.12;6.96;1;0;0;0;0;0;0;0;0;0;0;16.66;1;8.13;1;1202
2;3.97;5.68;1;3.97;5.68;1;0;0;0;0;0;0;0;0;0;0;52.01;1;23.78;1;1203
1;6.68;12.66;1;6.68;12.66;1;0;0;0;0;0;0;0;0;0;0;122.16;1;58.22;1;1204
1;96.17;95.41;1;96.17;95.41;1;110.54;128.17;96.07;168.08;1;0;0;0;0;0;0;0;0;0;1205
6;11.41;28.43;1;11.41;28.43;1;0;0;0;0;0;0;0;0;0;0;140.55;1;67.09;1;1206
1;46.06;41.33;1;46.06;41.33;1;0;0;0;0;0;0;0;0;0;0;304.04;1;144.04;1;1207
1;61.02;30.34;1;61.02;30.34;1;63.9;14.85;41.94;93.9;1;63.22;24.16;46.16;68.76;1;392.49;1;187.01;1;1208
1;3.07;11.96;1;3.07;11.96;1;24.01;32.42;12.4;4.33;1;0;0;0;0;0;27.74;1;13.51;1;1209
1;3.23;3.09;1;3.23;3.09;1;0;0;0;0;0;0;0;0;0;0;19.85;1;9.96;1;1210
1;13.78;10.04;1;13.78;10.04;1;0;0;0;0;0;0;0;0;0;0;80.96;1;40.2;1;1211
6;67.43;72.29;1;67.43;72.29;1;29.42;10.53;60.44;99.38;1;0;0;0;0;0;565.48;1;271.39;1;1212
1;52.1;36.54;1;52.1;36.54;1;27.64;109.62;159.15;73.98;1;0;0;0;0;0;0;0;192.32;1;1213
